帖子ID,评论ID,父评论ID,评论内容,评论IP,喜欢数,时间戳,用户信息,艾特的人,已喜欢,标签,状态
67b6a04100000000090388ec,67b705d80000000016016bf3,,,广西,0,1740047834000,温桉之宁,,false,,0
67b6a04100000000090388ec,67b6fe430000000016016472,,111,辽宁,0,1740045891000,月下海棠书,,false,,0
67b6a04100000000090388ec,67b6faa10000000019011067,,前[红色心形R],山西,0,1740044961000,年糕不糕冷^（开学暂更）,,false,,0
67b6a04100000000090388ec,67b6f4d1000000001b03be4d,,1,辽宁,0,1740043473000,^染儿爱雨琦🌟^,,false,,0
67b6a04100000000090388ec,67b6f3030000000016019e36,,前排,中国台湾,0,1740043011000,哭哭小狗,,false,,0
67b6a04100000000090388ec,67b6f2ba000000001c0048e8,,111,四川,0,1740042939000,O椰^,,false,,0
67b6a04100000000090388ec,67b6f2270000000018032ef0,,1,河南,0,1740042791000,_甜甜的.花生,,false,,0
67b6a04100000000090388ec,67b6f13f000000001900685b,,前排,黑龙江,0,1740042559000,cn.幻鲓,,false,,0
67b6a04100000000090388ec,67b6f0f3000000001b03f136,,前？,黑龙江,0,1740042484000,小僓（秒回）,,false,,0
67b6a04100000000090388ec,67b6f0e90000000018031dac,,前排,辽宁,0,1740042473000,老马,,false,,0
67b6a04100000000090388ec,67b6f067000000001601bc5a,,Twice的TT,中国香港,3,1740042343000,提rami米蘇,,false,,0
67b6a04100000000090388ec,67b6f01400000000160139d5,,前排,河北,0,1740042261000,鞠绾鹭&橘丝,,false,,0
67b6a04100000000090388ec,67b6f0100000000019016984,,前排,北京,1,1740042256000,面条超好吃,,false,,0
67b6a04100000000090388ec,67b6eff90000000019002d07,,前排,辽宁,0,1740042234000,婉婉儿,,false,,0
67b6a04100000000090388ec,67b6eff0000000001c006f05,,前排,云南,0,1740042224000,芸欣,,false,,0
67b6a04100000000090388ec,67b6efe2000000001c00d5d3,,1,辽宁,0,1740042211000,^小魚.🐟,,false,,0
67b6a04100000000090388ec,67b6efca00000000160318e6,,好多个1[doge][点赞R],中国香港,0,1740042187000,凛下独续舞,,false,,0
67b6a04100000000090388ec,67b6efc5000000001b03f2b4,,看最后一个,浙江,0,1740042182000,软眠（生日4.3）,,false,,0
67b6a04100000000090388ec,67b6efc20000000019001f41,,1,山东,0,1740042178000,🌸秀秀🌸,,false,,0
67b6a04100000000090388ec,67b6efb800000000160127ab,,前排,甘肃,0,1740042169000,爱吃松韵🧀,,false,,0
67b6a04100000000090388ec,67b6f0be000000001803cd14,67b6f0100000000019016984,[飞吻R],辽宁,0,1740042430000,夕夏,,false,,0
67b6a04100000000090388ec,67b6efb7000000001c00cb51,,1,浙江,0,1740042167000,软眠（生日4.3）,,false,,0
67b6a04100000000090388ec,67b6efb30000000019001b6f,,第一,上海,0,1740042164000,忆延.,,false,,0
67b6a04100000000090388ec,67b6efa90000000016036004,,刚刚,内蒙古,0,1740042154000,love.琦,,false,,0
67b6a04100000000090388ec,67b6efa30000000016017959,,啊啊啊,内蒙古,0,1740042147000,love.琦,,false,,0
67b6a04100000000090388ec,67b6ef96000000001900148a,,1,北京,0,1740042135000,西部鳞斑大蚊子,,false,,0
67b6a04100000000090388ec,67b6ef870000000018036b43,,刚刚,山东,0,1740042120000,小女孩😘✨,,false,,0
67b6a04100000000090388ec,67b6ef8100000000160308d8,,前排,广东,1,1740042113000,^Zz💩,,false,,0
67b6a04100000000090388ec,67b6ef7e000000001c00006d,,等会告诉我几个赞了[doge],甘肃,2,1740042111000,白水沫,,false,,0
67b6a04100000000090388ec,67b6ef67000000001803f367,,嘿嘿，我是首评,辽宁,0,1740042088000,小念-愛P,,false,,0
67b6a04100000000090388ec,67b6ef640000000019006eab,,首[害羞R],浙江,0,1740042085000,羔.,,false,,0
67b6a04100000000090388ec,67b701e6000000001601be2f,67b6ef7e000000001c00006d,735了[doge],甘肃,0,1740046823000,雪椰小豆^,,false,,0
67b6a04100000000090388ec,67b6ef5e000000001c004d7d,,前排[哇R],山西,0,1740042079000,是菁月呢,,false,,0
67b6a04100000000090388ec,67b6ef5d000000001601d516,,1,浙江,0,1740042078000,萱,,false,,0
67b6a04100000000090388ec,67b6ef59000000001c0092da,,[飞吻R][笑哭R],内蒙古,0,1740042074000,桃念舞,,false,,0
67b6a04100000000090388ec,67b6ef4e000000001601d1e8,,111[偷笑R],山东,0,1740042063000,老坛酸菜汤,,false,,0
67b6a04100000000090388ec,67b6ef48000000001c0033c8,,第一[害羞R][偷笑R],河北,0,1740042057000,晚秋.Amy,,false,,0
67b6a04100000000090388ec,67b6ef480000000019006656,,第一[doge],马来西亚,0,1740042056000,紫琪,,false,,0
67b6a04100000000090388ec,67b6ef450000000018032107,,1,辽宁,1,1740042054000,程.,,false,,0
67b6a04100000000090388ec,67b6ef6d000000001c0050ff,,前排，前排[飞吻R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][抓狂R][红色心形R][红色心形R][红色心形R][红色心形R][红色心形R][红色心形R],湖南,0,1740042094000,玥玥.yue,,false,,-2
67b6a04100000000090388ec,67c69414000000001801e2c0,,大油田能用吗？,山西,0,1741067284000,看我看我,,false,,3
67b6a04100000000090388ec,67b823610000000019017232,,正在用[doge][doge]想要白,上海,1,1740120930000,薯片酱,,false,,0
67b6a04100000000090388ec,67b825eb0000000018033ff8,67b823610000000019017232,坚持用，效果是真的牛,江苏,0,1740121579000,宋小雅,,false,is_author,0
67b42aee000000002901a9ed,67b549aa0000000019002d45,,黑心机构退退退❌不如一瓶小白瓶，用对东西花对钱✅,浙江,1,1739934122000,曾曾曾学宁,,false,"is_author,user_top",4
67b42aee000000002901a9ed,67b4a69a000000001803d7d7,,曾曾好棒，做笔记了[派对R][派对R][彩虹R][彩虹R],上海,1,1739892378000,Cloud,,false,,0
67b42aee000000002901a9ed,67b53a69000000001c0021d5,,还好有你给避雷,山东,0,1739930217000,ley,,false,,0
67b42aee000000002901a9ed,67b48cf7000000001601bdcc,,我看过别人祛痘，我胆小害怕不敢整[哭惹R][哭惹R],黑龙江,2,1739885815000,喜乐的心,,false,,0
67b42aee000000002901a9ed,67b53f9a000000001601965a,,还得去正规医院的皮肤科看痘痘,山西,1,1739931547000,一抹广陵,,false,,0
67b42aee000000002901a9ed,67b46de000000000160317b2,,青春期的小孩可以用吗,浙江,1,1739877857000,旺仔是甜的,,false,,0
67b42aee000000002901a9ed,67b46896000000001c00de4b,,正好最近爆痘特别严重！这下有救啦！[哇R],江苏,1,1739876502000,张哈哈,,false,,0
67b42aee000000002901a9ed,67b45e6900000000160187cb,,秒赞支持支持支持支持[飞吻R][飞吻R],辽宁,1,1739873898000,吉祥幸福安康,,false,,0
67b42aee000000002901a9ed,67b45d5800000000160365bc,,来啦来啦[飞吻R],河北,1,1739873624000,繁星一拥过夜空的怀,,false,,0
67b42aee000000002901a9ed,67b45b7a0000000016015348,,长痘的人都很焦虑很着急，所以很容易被骗,吉林,1,1739873146000,小小的太阳*-*,,false,,0
67b42aee000000002901a9ed,67b81f3b0000000018036c58,67b4a69a000000001803d7d7,[萌萌哒R]收藏起来,浙江,1,1740119867000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b81f65000000001803f1d8,67b53a69000000001c0021d5,[偷笑R]有在认真做暗访,浙江,0,1740119909000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b8206200000000180373f3,67b48cf7000000001601bdcc,千万不要去不正规的小作坊[吧唧R],浙江,1,1740120162000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b81f6f0000000019011bce,67b53f9a000000001601965a,是滴[吧唧R],浙江,0,1740119919000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b82025000000001803e28f,67b46de000000000160317b2,可以用哦[吧唧R],浙江,0,1740120102000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b82034000000001901689e,67b46896000000001c00de4b,[萌萌哒R]安排起来,浙江,0,1740120116000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b8209e00000000190120a8,67b45e6900000000160187cb,[飞吻R]谢谢宝,浙江,0,1740120223000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b820a400000000190121fb,67b45d5800000000160365bc,[派对R]欢迎,浙江,0,1740120228000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b820ef0000000018033eee,67b45b7a0000000016015348,[偷笑R]这种心态很容易被祛痘机构拿捏住,浙江,0,1740120304000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67c7ac49000000001703268a,,推荐个不闷痘的防晒好吗[皱眉R],河北,0,1741139018000,超神奇boby,,false,,0
67b42aee000000002901a9ed,67c181a00000000018036752,,相信曾曾,四川,0,1740734880000,桔梗,,false,,0
67b42aee000000002901a9ed,67bfd121000000001601e5dc,,增增啊痘坑怎么办[哭惹R][哭惹R][哭惹R],江苏,0,1740624162000,xs,,false,,0
67b42aee000000002901a9ed,67bc75710000000016010245,,小白瓶可好用了[飞吻R],山东,0,1740404081000,浓糖农农,,false,,3
67b42aee000000002901a9ed,67b5f23800000000160109e1,,大品牌值得信赖！,陕西,0,1739977272000,臭美Bear🐻,,false,,0
67b42aee000000002901a9ed,67b485f1000000001b03f221,,赶紧把我的痘印拿捏[哇R],山东,0,1739884017000,喵喵不说话.,,false,,0
67b42aee000000002901a9ed,67b485d4000000001b03eb8a,,反复长痘的我真的感同身受[哭惹R][哭惹R][哭惹R],山东,1,1739883989000,喵喵不说话.,,false,,0
67b42aee000000002901a9ed,67b48521000000001b039871,,曾曾说好用绝对差不了，因为这个坑曾曾已经替我们踩过过，推荐的出来的都是精华[害羞R],山东,0,1739883810000,珍爱如初,,false,,0
67b42aee000000002901a9ed,67b4820d000000001c003a31,,祛痘人士会爱疯,陕西,0,1739883021000,恩比🌈,,false,,0
67b42aee000000002901a9ed,67b47df6000000001900479e,,来了来了,广东,0,1739881975000,生椰不拿铁,,false,,0
67b42aee000000002901a9ed,67b820a80000000019006b1a,67b5f23800000000160109e1,[萌萌哒R]是滴,浙江,0,1740120232000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b82006000000001900162f,67b485f1000000001b03f221,[萌萌哒R]痘印退退退,浙江,0,1740120071000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b81f420000000019016eab,67b47df6000000001900479e,[哇R]欢迎宝,浙江,0,1740119874000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b475ef00000000190053f7,,小白瓶15-16岁的孩子可以用吗？青春期了孩子脸上开始冒痘痘了，尤其是男孩子，这个脸上还有粉刺[笑哭R],山东,1,1739879919000,羊肉串,,false,,0
67b42aee000000002901a9ed,67b474ab000000001c009159,,曾曾总是给我们推荐好的产品 良心主播[飞吻R][飞吻R][飞吻R][飞吻R],河北,0,1739879596000,十点差三分,,false,,0
67b42aee000000002901a9ed,67b466ee000000001c00ef30,,OLAY 确实不错,河北,0,1739876078000,自己,,false,,0
67b42aee000000002901a9ed,67b4660800000000190072bd,,羡慕没有痘痘的宝子[皱眉R][飞吻R],内蒙古,0,1739875849000,柠檬草,,false,,0
67b42aee000000002901a9ed,67b4610d000000001c00ea5f,,[飞吻R][偷笑R]很好！,吉林,0,1739874574000,百合,,false,,0
67b42aee000000002901a9ed,67b45d950000000016014a2b,,姨妈期皮肤就容易爆痘、相信曾曾选的皮、一定要试试[飞吻R],吉林,0,1739873686000,绿萝,,false,,0
67b42aee000000002901a9ed,67b45cdd000000001c00c1f5,,羡慕没有痘痘的宝子[皱眉R],内蒙古,0,1739873502000,小红薯650973F6,,false,,0
67b42aee000000002901a9ed,67b45c9a00000000190131a5,,棒棒哒,北京,0,1739873435000,幽兰和甜甜,,false,,0
67b42aee000000002901a9ed,67b45c6d0000000016013723,,现在也经常去排痘[doge][doge],黑龙江,0,1739873389000,芊然🔅,,false,,0
67b42aee000000002901a9ed,67b45c0a000000001c003086,,相信曾曾没错[微笑R],湖南,0,1739873291000,ོ过客ꦿོএ,,false,,0
67b42aee000000002901a9ed,67b8201f0000000018031034,67b474ab000000001c009159,[哇R]只推荐自己打卡过很久的产品,浙江,0,1740120095000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b820980000000019006795,67b4660800000000190072bd,你也可以[哇R],浙江,0,1740120216000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b81f49000000001803ea1c,67b4610d000000001c00ea5f,[害羞R]感谢支持哦,浙江,0,1740119881000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b820ae000000001803c42e,67b45d950000000016014a2b,[害羞R]安排,浙江,0,1740120239000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b820f600000000180300ac,67b45cdd000000001c00c1f5,[害羞R]你也可以,浙江,0,1740120311000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b820b300000000180348db,67b45c9a00000000190131a5,[飞吻R]谢谢宝,浙江,0,1740120243000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b820bc00000000190127fb,67b45c6d0000000016013723,[吧唧R]避雷小作坊哦,浙江,0,1740120253000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b820cb000000001900739b,67b45c0a000000001c003086,值得信赖[害羞R],浙江,0,1740120268000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b45c04000000001c00b9fd,,[赞R][赞R][赞R]不错,山东,0,1739873284000,Xback_liang,,false,,0
67b42aee000000002901a9ed,67b45bb2000000001b03c950,,相信曾曾选的品[赞R],广东,0,1739873202000,西西,,false,,0
67b42aee000000002901a9ed,67b45bb2000000001b03b92c,,来了来了,山东,0,1739873203000,佳佳,,false,,0
67b42aee000000002901a9ed,67b45b850000000019001bf8,,第一第一[害羞R],河南,0,1739873157000,念殇,,false,,0
67b42aee000000002901a9ed,67b45b7d0000000019005436,,第一第一,山东,0,1739873149000,晓星星,,false,,0
67b42aee000000002901a9ed,67b820400000000019005278,67b45c04000000001c00b9fd,[飞吻R]谢谢支持呦,浙江,0,1740120129000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b820d2000000001900074a,67b45bb2000000001b03c950,[萌萌哒R]感谢信任,浙江,0,1740120275000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b820c20000000019014d10,67b45bb2000000001b03b92c,[派对R]欢迎宝,浙江,0,1740120258000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b820dc00000000190009c4,67b45b850000000019001bf8,🛋️,浙江,0,1740120285000,曾曾曾学宁,,false,is_author,0
67b42aee000000002901a9ed,67b820d700000000180352b4,67b45b7d0000000019005436,🛋️,浙江,0,1740120279000,曾曾曾学宁,,false,is_author,0
67b181a30000000018018397,67b47e810000000016017e16,,OLAY淡斑小白瓶淡斑的效果对混油皮适用吗？,陕西,3,1739882113000,小红薯A5D2129E,,false,,0
67b181a30000000018018397,67b54bf1000000001803d5b3,,OLAY淡斑小白瓶好用吗？,河南,1,1739934705000,零碎小琦.,,false,,0
67b181a30000000018018397,67b522eb000000001c002c8c,,OLAY淡斑小白瓶可以去痘印吗？,重庆,1,1739924203000,小红薯6520ECC9,,false,,0
67b181a30000000018018397,67b486d3000000001603372b,,Olay是真的可以淡斑，试过了效果很好,广东,2,1739884244000,我要长蘑菇啦,,false,,0
67b181a30000000018018397,67b487b00000000019005248,,淡斑效果很牛[害羞R],河北,1,1739884465000,嬛嬛,,false,,0
67b181a30000000018018397,67b5374400000000190103f3,,OLAY淡斑小白瓶好使不,河南,0,1739929412000,我不喝奶茶,,false,,0
67b181a30000000018018397,67b5234800000000160167bd,,OLAY淡斑小白瓶敏感肌可以用吗？,重庆,0,1739924297000,星星,,false,,0
67b181a30000000018018397,67b49a76000000001c00d478,,那个黑色的斑有用吗,湖北,0,1739889270000,攒一兜星星,,false,,0
67b181a30000000018018397,67b48fde000000001c0013ff,,这个是早晚都能用吗？,广东,0,1739886558000,🐾,,false,,0
67b181a30000000018018397,67b481230000000016031014,,25+用小白瓶会不会太早了呀[笑哭R],福建,0,1739882788000,不知名开心小熊,,false,,0
67b181a30000000018018397,67b54785000000001601e4ba,67b47e810000000016017e16,它的质地是很清爽的，抹两下就吸收了，一点也不会闷，我夏天皮肤油的时候也用它，不黏不闷也没长闭口,广东,0,1739933573000,榴莲甜甜圈,,false,is_author,0
67b181a30000000018018397,67b54fd0000000001601d5e3,67b54bf1000000001803d5b3,当然，随便扒扒底细就知道，Olay可是有真本领的！不过我劝一句，防晒咱们得做好，不然一边想白一边狠狠的晒黑自己，谁能救[偷笑R],广东,0,1739935697000,榴莲甜甜圈,,false,is_author,0
67b181a30000000018018397,67b547c70000000016031519,67b522eb000000001c002c8c,我前阵子下巴起了很大的痘痘，我从痘印发红的时候就坚持一直涂它，现在下巴那里这么多找不到印子,广东,0,1739933640000,榴莲甜甜圈,,false,is_author,0
67b181a30000000018018397,67b910c80000000019001c64,,家里储存了好几瓶，确实能变白呀,江西,0,1740181705000,momo,,false,,0
67b181a30000000018018397,67b52b7c000000001803e605,,OLAY淡斑小白瓶 被种草了。,广西,0,1739926396000,小小,,false,,0
67b181a30000000018018397,67b4b7320000000019002798,,天生黑的 Olay淡斑小白瓶可以用吗[皱眉R],福建,0,1739896627000,柿柿如意小柿子,,false,,0
67b181a30000000018018397,67b4b0f300000000190051a4,,Olay淡斑小白瓶适合混合肌用咩[皱眉R],陕西,0,1739895028000,梨梨不饿,,false,,3
67b181a30000000018018397,67b4a7700000000019000955,,支持Olay淡斑小白瓶,江西,0,1739892593000,比格耶🌴,,false,,3
67b181a30000000018018397,67b49ca2000000001803ea8d,,AY淡斑小白瓶这款还没用过，刚开始长斑，效果快不快,湖北,0,1739889827000,默墨,,false,,0
67b181a30000000018018397,67b491d40000000019014605,,[飞吻R][赞R][赞R]好用,广东,0,1739887060000,dodo,,false,,0
67b181a30000000018018397,67b490f1000000001c0048fc,,这款产品真好,河北,0,1739886833000,（三妮）,,false,,0
67b181a30000000018018397,67b48fda0000000016031bbc,,油皮可以吗,云南,0,1739886555000,小红薯67643DFA,,false,,0
67b181a30000000018018397,67b48fc7000000001b03e63d,,这个小白瓶祛痘印有用不,浙江,0,1739886536000,momo,,false,,0
67b181a30000000018018397,67b48f170000000018035bc5,,秋冬就适合养白[飞吻R],广西,0,1739886360000,叁拾叁,,false,,0
67b181a30000000018018397,67b48eec00000000190073dd,,OLAY淡斑小白瓶适合油皮么？,河南,0,1739886316000,高冷女神经,,false,,0
